name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
159	 42.86	87	11	G1	1344959	                Citrobacter freundii complex
159	 33.50	68	68	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
159	  1.48	3	3	S	57706	                  Citrobacter braakii
159	  1.48	3	3	S	2077148	                  Citrobacter freundii complex sp. CFNIH4
159	  0.99	2	2	S	546	                  Citrobacter freundii
159	  1.48	3	3	S	545	                Citrobacter koseri
159	  0.99	2	2	S	35703	                Citrobacter amalonaticus
159	  2.96	6	1	G	570	              Klebsiella
159	  1.48	3	3	S	571	                Klebsiella oxytoca
159	  0.99	2	2	S	573	                Klebsiella pneumoniae
159	  1.97	4	0	G	590	              Salmonella
159	  1.97	4	0	S	28901	                Salmonella enterica
159	  1.97	4	0	S1	59201	                  Salmonella enterica subsp. enterica
159	  1.48	3	0	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
159	  1.48	3	3	S3	439843	                      Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
159	  0.49	1	1	S2	611	                    Salmonella enterica subsp. enterica serovar Heidelberg
159	  0.49	1	0	G	561	              Escherichia
159	  0.49	1	1	S	562	                Escherichia coli
159	  0.49	1	0	G	83654	              Leclercia
159	  0.49	1	1	S	1920114	                Leclercia sp. LSNIH1
159	  0.49	1	0	G	160674	              Raoultella
159	  0.49	1	1	S	54291	                Raoultella ornithinolytica
159	  1.97	4	0	O	135624	          Aeromonadales
159	  1.97	4	0	F	84642	            Aeromonadaceae
159	  1.97	4	3	G	642	              Aeromonas
159	  0.49	1	1	S	1636609	                Aeromonas sp. ASNIH4
159	  0.49	1	0	O	72274	          Pseudomonadales
159	  0.49	1	0	F	468	            Moraxellaceae
159	  0.49	1	0	G	469	              Acinetobacter
159	  0.49	1	1	S	108981	                Acinetobacter schindleri
160	  3.17	10	10	U	0	unclassified
160	 96.83	305	4	R	1	root
160	 95.56	301	0	R1	131567	  cellular organisms
160	 95.24	300	2	D	2	    Bacteria
160	 94.60	298	5	P	1224	      Proteobacteria
160	 93.02	293	12	C	1236	        Gammaproteobacteria
160	 88.57	279	24	O	91347	          Enterobacterales
160	 80.63	254	21	F	543	            Enterobacteriaceae
160	 60.63	191	5	G	544	              Citrobacter
160	 57.14	180	22	G1	1344959	                Citrobacter freundii complex
160	 32.70	103	103	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
160	 16.19	51	50	S	546	                  Citrobacter freundii
160	  0.32	1	1	S1	1333848	                    Citrobacter freundii CFNIH1
160	  0.95	3	3	S	2077148	                  Citrobacter freundii complex sp. CFNIH4
160	  0.32	1	1	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
160	  1.27	4	4	S	1702170	                Citrobacter sp. FDAARGOS_156
160	  0.63	2	2	S	545	                Citrobacter koseri
160	  6.03	19	0	G	561	              Escherichia
160	  6.03	19	18	S	562	                Escherichia coli
160	  0.32	1	1	S1	536056	                  Escherichia coli DH1
160	  3.17	10	0	G	547	              Enterobacter
160	  2.86	9	2	G1	354276	                Enterobacter cloacae complex
160	  0.95	3	3	S	550	                  Enterobacter cloacae
160	  0.95	3	0	S	158836	                  Enterobacter hormaechei
160	  0.32	1	1	S1	299766	                    Enterobacter hormaechei subsp. steigerwaltii
160	  0.32	1	1	S1	301102	                    Enterobacter hormaechei subsp. oharae
160	  0.32	1	1	S1	1296536	                    Enterobacter hormaechei subsp. xiangfangensis
160	  0.32	1	1	S	1915310	                  Enterobacter cloacae complex sp. ECNIH7
160	  0.32	1	1	S	1692238	                Enterobacter sp. FY-07
160	  3.17	10	1	G	570	              Klebsiella
160	  2.22	7	6	S	573	                Klebsiella pneumoniae
160	  0.32	1	1	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
160	  0.63	2	2	S	571	                Klebsiella oxytoca
160	  0.32	1	0	G	590	              Salmonella
160	  0.32	1	0	S	28901	                Salmonella enterica
160	  0.32	1	0	S1	59201	                  Salmonella enterica subsp. enterica
160	  0.32	1	0	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
160	  0.32	1	1	S3	439843	                      Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
160	  0.32	1	0	G	1330547	              Kosakonia
160	  0.32	1	0	S	283686	                Kosakonia radicincitans
160	  0.32	1	1	S1	1177180	                  Kosakonia radicincitans DSM 16656
160	  0.32	1	0	G	160674	              Raoultella
160	  0.32	1	1	S	54291	                Raoultella ornithinolytica
160	  0.32	1	0	F	1903411	            Yersiniaceae
160	  0.32	1	0	G	629	              Yersinia
160	  0.32	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
160	  0.32	1	1	S	633	                  Yersinia pseudotuberculosis
160	  0.32	1	0	O	72274	          Pseudomonadales
160	  0.32	1	0	F	468	            Moraxellaceae
160	  0.32	1	0	G	469	              Acinetobacter
160	  0.32	1	1	S	108981	                Acinetobacter schindleri
160	  0.32	1	0	O	135624	          Aeromonadales
160	  0.32	1	0	F	84642	            Aeromonadaceae
160	  0.32	1	1	G	642	              Aeromonas
160	  0.32	1	0	D	2759	    Eukaryota
160	  0.32	1	0	D1	33154	      Opisthokonta
160	  0.32	1	0	K	33208	        Metazoa
160	  0.32	1	0	K1	6072	          Eumetazoa
160	  0.32	1	0	K2	33213	            Bilateria
160	  0.32	1	0	K3	33511	              Deuterostomia
160	  0.32	1	0	P	7711	                Chordata
160	  0.32	1	0	P1	89593	                  Craniata
160	  0.32	1	0	P2	7742	                    Vertebrata
160	  0.32	1	0	P3	7776	                      Gnathostomata
160	  0.32	1	0	P4	117570	                        Teleostomi
160	  0.32	1	0	P5	117571	                          Euteleostomi
160	  0.32	1	0	P6	8287	                            Sarcopterygii
160	  0.32	1	0	P7	1338369	                              Dipnotetrapodomorpha
160	  0.32	1	0	P8	32523	                                Tetrapoda
160	  0.32	1	0	P9	32524	                                  Amniota
160	  0.32	1	0	C	40674	                                    Mammalia
160	  0.32	1	0	C1	32525	                                      Theria
160	  0.32	1	0	C2	9347	                                        Eutheria
160	  0.32	1	0	C3	1437010	                                          Boreoeutheria
160	  0.32	1	0	C4	314146	                                            Euarchontoglires
160	  0.32	1	0	O	9443	                                              Primates
160	  0.32	1	0	O1	376913	                                                Haplorrhini
160	  0.32	1	0	O2	314293	                                                  Simiiformes
160	  0.32	1	0	O3	9526	                                                    Catarrhini
160	  0.32	1	0	O4	314295	                                                      Hominoidea
160	  0.32	1	0	F	9604	                                                        Hominidae
160	  0.32	1	0	F1	207598	                                                          Homininae
160	  0.32	1	0	G	9605	                                                            Homo
160	  0.32	1	1	S	9606	                                                              Homo sapiens
161	  1.75	1	1	U	0	unclassified
161	 98.25	56	1	R	1	root
161	 96.49	55	0	R1	131567	  cellular organisms
161	 96.49	55	0	D	2	    Bacteria
161	 96.49	55	0	P	1224	      Proteobacteria
161	 96.49	55	0	C	1236	        Gammaproteobacteria
161	 96.49	55	2	O	91347	          Enterobacterales
161	 92.98	53	5	F	543	            Enterobacteriaceae
161	 82.46	47	5	G	544	              Citrobacter
161	 71.93	41	8	G1	1344959	                Citrobacter freundii complex
161	 56.14	32	27	S	546	                  Citrobacter freundii
161	  8.77	5	5	S1	1333848	                    Citrobacter freundii CFNIH1
161	  1.75	1	1	S	2077148	                  Citrobacter freundii complex sp. CFNIH4
161	  1.75	1	0	S	35703	                Citrobacter amalonaticus
161	  1.75	1	1	S1	1261127	                  Citrobacter amalonaticus Y19
161	  1.75	1	0	G	547	              Enterobacter
161	  1.75	1	0	G1	354276	                Enterobacter cloacae complex
161	  1.75	1	1	S	550	                  Enterobacter cloacae
162	  0.50	1	1	U	0	unclassified
162	 99.50	199	2	R	1	root
162	 98.50	197	0	R1	131567	  cellular organisms
162	 98.00	196	2	D	2	    Bacteria
162	 97.00	194	4	P	1224	      Proteobacteria
162	 95.00	190	10	C	1236	        Gammaproteobacteria
162	 87.50	175	11	O	91347	          Enterobacterales
162	 81.50	163	35	F	543	            Enterobacteriaceae
162	 56.50	113	3	G	544	              Citrobacter
162	 52.50	105	12	G1	1344959	                Citrobacter freundii complex
162	 43.50	87	87	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
162	  1.50	3	3	S	57706	                  Citrobacter braakii
162	  1.00	2	2	S	2077148	                  Citrobacter freundii complex sp. CFNIH4
162	  0.50	1	1	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
162	  1.50	3	3	S	35703	                Citrobacter amalonaticus
162	  0.50	1	1	S	1703250	                Citrobacter sp. CRE-46
162	  0.50	1	1	S	1920110	                Citrobacter sp. CFNIH10
162	  2.50	5	0	G	590	              Salmonella
162	  2.50	5	1	S	28901	                Salmonella enterica
162	  2.00	4	0	S1	59201	                  Salmonella enterica subsp. enterica
162	  1.50	3	0	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
162	  1.50	3	3	S3	439843	                      Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
162	  0.50	1	0	S2	913074	                    Salmonella enterica subsp. enterica serovar Inverness
162	  0.50	1	1	S3	941187	                      Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
162	  2.00	4	1	G	561	              Escherichia
162	  1.50	3	3	S	562	                Escherichia coli
162	  2.00	4	1	G	570	              Klebsiella
162	  1.50	3	3	S	573	                Klebsiella pneumoniae
162	  0.50	1	0	G	547	              Enterobacter
162	  0.50	1	0	G1	354276	                Enterobacter cloacae complex
162	  0.50	1	0	S	61645	                  Enterobacter asburiae
162	  0.50	1	1	S1	640513	                    Enterobacter asburiae LF7a
162	  0.50	1	0	G	83654	              Leclercia
162	  0.50	1	1	S	1920114	                Leclercia sp. LSNIH1
162	  0.50	1	0	F	1903412	            Hafniaceae
162	  0.50	1	0	G	635	              Edwardsiella
162	  0.50	1	0	S	1821960	                Edwardsiella anguillarum
162	  0.50	1	1	S1	667120	                  Edwardsiella anguillarum ET080813
162	  1.50	3	0	O	135624	          Aeromonadales
162	  1.50	3	0	F	84642	            Aeromonadaceae
162	  1.50	3	2	G	642	              Aeromonas
162	  0.50	1	1	S	1636609	                Aeromonas sp. ASNIH4
162	  1.00	2	0	O	72274	          Pseudomonadales
162	  0.50	1	0	F	468	            Moraxellaceae
162	  0.50	1	0	G	469	              Acinetobacter
162	  0.50	1	1	S	108981	                Acinetobacter schindleri
162	  0.50	1	0	F	135621	            Pseudomonadaceae
162	  0.50	1	0	G	286	              Pseudomonas
162	  0.50	1	0	G1	136841	                Pseudomonas aeruginosa group
162	  0.50	1	1	S	287	                  Pseudomonas aeruginosa
162	  0.50	1	0	D	2759	    Eukaryota
162	  0.50	1	0	D1	33154	      Opisthokonta
162	  0.50	1	0	K	33208	        Metazoa
162	  0.50	1	0	K1	6072	          Eumetazoa
162	  0.50	1	0	K2	33213	            Bilateria
162	  0.50	1	0	K3	33511	              Deuterostomia
162	  0.50	1	0	P	7711	                Chordata
162	  0.50	1	0	P1	89593	                  Craniata
162	  0.50	1	0	P2	7742	                    Vertebrata
162	  0.50	1	0	P3	7776	                      Gnathostomata
162	  0.50	1	0	P4	117570	                        Teleostomi
162	  0.50	1	0	P5	117571	                          Euteleostomi
162	  0.50	1	0	P6	8287	                            Sarcopterygii
162	  0.50	1	0	P7	1338369	                              Dipnotetrapodomorpha
162	  0.50	1	0	P8	32523	                                Tetrapoda
162	  0.50	1	0	P9	32524	                                  Amniota
162	  0.50	1	0	C	40674	                                    Mammalia
162	  0.50	1	0	C1	32525	                                      Theria
162	  0.50	1	0	C2	9347	                                        Eutheria
162	  0.50	1	0	C3	1437010	                                          Boreoeutheria
162	  0.50	1	0	C4	314146	                                            Euarchontoglires
162	  0.50	1	0	O	9443	                                              Primates
162	  0.50	1	0	O1	376913	                                                Haplorrhini
162	  0.50	1	0	O2	314293	                                                  Simiiformes
162	  0.50	1	0	O3	9526	                                                    Catarrhini
162	  0.50	1	0	O4	314295	                                                      Hominoidea
162	  0.50	1	0	F	9604	                                                        Hominidae
162	  0.50	1	0	F1	207598	                                                          Homininae
162	  0.50	1	0	G	9605	                                                            Homo
162	  0.50	1	1	S	9606	                                                              Homo sapiens
165	  6.49	15	15	U	0	unclassified
165	 93.51	216	12	R	1	root
165	 88.31	204	0	R1	131567	  cellular organisms
165	 87.45	202	1	D	2	    Bacteria
165	 87.01	201	1	P	1224	      Proteobacteria
165	 86.58	200	13	C	1236	        Gammaproteobacteria
165	 80.52	186	17	O	91347	          Enterobacterales
165	 72.73	168	28	F	543	            Enterobacteriaceae
165	 54.11	125	5	G	544	              Citrobacter
165	 51.52	119	13	G1	1344959	                Citrobacter freundii complex
165	 39.39	91	91	S	2077147	                  Citrobacter freundii complex sp. CFNIH3
165	  4.33	10	6	S	546	                  Citrobacter freundii
165	  1.73	4	4	S1	1333848	                    Citrobacter freundii CFNIH1
165	  1.30	3	3	S	2077148	                  Citrobacter freundii complex sp. CFNIH4
165	  0.87	2	2	S	57706	                  Citrobacter braakii
165	  0.43	1	1	S	545	                Citrobacter koseri
165	  2.60	6	1	G	570	              Klebsiella
165	  1.73	4	4	S	573	                Klebsiella pneumoniae
165	  0.43	1	1	S	244366	                Klebsiella variicola
165	  1.73	4	0	G	590	              Salmonella
165	  1.73	4	0	S	28901	                Salmonella enterica
165	  1.73	4	1	S1	59201	                  Salmonella enterica subsp. enterica
165	  0.87	2	0	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
165	  0.87	2	2	S3	439843	                      Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
165	  0.43	1	1	S2	286783	                    Salmonella enterica subsp. enterica serovar Indiana
165	  0.87	2	0	G	547	              Enterobacter
165	  0.87	2	0	G1	354276	                Enterobacter cloacae complex
165	  0.43	1	1	S	61645	                  Enterobacter asburiae
165	  0.43	1	1	S	158836	                  Enterobacter hormaechei
165	  0.87	2	0	G	561	              Escherichia
165	  0.87	2	2	S	562	                Escherichia coli
165	  0.43	1	0	F1	191675	              unclassified Enterobacteriaceae
165	  0.43	1	0	F2	36866	                unclassified Enterobacteriaceae (miscellaneous)
165	  0.43	1	1	S	891974	                  Plautia stali symbiont
165	  0.43	1	0	F	1903411	            Yersiniaceae
165	  0.43	1	0	G	613	              Serratia
165	  0.43	1	1	S	615	                Serratia marcescens
165	  0.43	1	0	O	135624	          Aeromonadales
165	  0.43	1	0	F	84642	            Aeromonadaceae
165	  0.43	1	0	G	642	              Aeromonas
165	  0.43	1	1	S	1636609	                Aeromonas sp. ASNIH4
165	  0.87	2	0	D	2759	    Eukaryota
165	  0.87	2	0	D1	33154	      Opisthokonta
165	  0.87	2	0	K	33208	        Metazoa
165	  0.87	2	0	K1	6072	          Eumetazoa
165	  0.87	2	0	K2	33213	            Bilateria
165	  0.87	2	0	K3	33511	              Deuterostomia
165	  0.87	2	0	P	7711	                Chordata
165	  0.87	2	0	P1	89593	                  Craniata
165	  0.87	2	0	P2	7742	                    Vertebrata
165	  0.87	2	0	P3	7776	                      Gnathostomata
165	  0.87	2	0	P4	117570	                        Teleostomi
165	  0.87	2	0	P5	117571	                          Euteleostomi
165	  0.87	2	0	P6	8287	                            Sarcopterygii
165	  0.87	2	0	P7	1338369	                              Dipnotetrapodomorpha
165	  0.87	2	0	P8	32523	                                Tetrapoda
165	  0.87	2	0	P9	32524	                                  Amniota
165	  0.87	2	0	C	40674	                                    Mammalia
165	  0.87	2	0	C1	32525	                                      Theria
